"x","y","depth"
-122.5906,45.58738,9
-122.59842,45.58728,8
-122.59016,45.58718,8.5
-122.59004,45.58714,9
-122.58982,45.58708,8
-123.28115,45.27031,32
-122.4081,45.3423,280
-122.4425,42.2206,260
-123.0007,42.2485,70
-123.1969444,45.12555556,116
-121.16621,44.32268,250
-118.0313889,45.32527778,215
-122.72757,44.387,155
-122.6880556,42.3432,105
-122.9686111,42.38444444,150
-123.0405556,42.23472222,100
-123.1288889,42.4275,50
-123.4316667,44.3625,70
-118.9697222,44.43416667,89
-122.9841667,42.61527778,100
-122.9394444,42.5225,280
-122.5137,42.2643,110
-123.0444444,45.66111111,160
-123.672368,42.104349,194
-123.623144,42.091791,81
-123.1380556,45.13027778,334
-117.0163889,43.87361111,18
-117.2152778,43.98513889,16
-123.26792,44.60555,20
-118.9383333,44.39583333,139
-119.5405556,44.81472222,16
-119.01733,44.29708,84
-123.494017,42.511501,6
-121.30387,44.11781,760
-121.3133333,43.73,400
-122.88007,45.27369,487
-123.1,42.47055556,59
-123.0905,42.2628,80
-123.15,42.43694444,145
-123.9001,45.43638889,130
-123.23,43.39083333,130
-123.234174,42.303013,102
-122.82527,45.29374,39
-123.369961,42.489114,224
-117.4836111,44.02555556,240
-122.6844444,44.80277778,26
-123.269561,42.225646,139
-117.3456944,43.98363889,98
-122.02798,44.6989,25
-117.784099,45.302653,8
-122.84885,45.67172,54
-123.628127,42.041637,81
-123.0647222,45.20083333,50
-123.0927778,44.99388889,25
-122.9166667,45.63333333,470
-121.24236,44.73654,830
-123.529649,42.297934,142
-123.437717,42.466246,178
-122.96003,45.01013,60
-122.90319,44.52342,65
-123.10703,44.62157,19
-118.045943,45.476494,10
-123.594854,42.302896,107
-123.0547222,42.4125,101
-121.2062,44.24059,455
-117.1156111,44.179,45
-116.9821111,44.24080556,18
-121.5397222,44.345,455
-123.3016667,42.96055556,91
-123.2297222,43.39777778,34
-120.7780556,44.16944444,340
-122.95065,45.37125,161
-123.380859,42.438262,35
-123.352353,42.404077,181
-117.6016667,43.88277778,80
-117.2678944,44.02586389,60
-123.17423,45.38482,67
-123.2769444,45.15305556,65
-123.2361111,43.07638889,50
-123.51,43.05555556,180
-123.5936111,43.30611111,44
-123.6111111,43.51083333,155
-120.8119444,44.15055556,750
-119.41373,44.46939,27
-122.839653,42.592472,671
-123.1627778,44.8627778,22
-122.79466,45.38187,134
-123.506842,42.438868,181
-122.8056,44.60909,74
-117.967615,45.442195,62
-123.519581,42.147477,62
-123.119221,42.45324,119
-122.7241667,45.16444444,8
-123.529441,43.22507,75
-123.345382,43.615228,80
-121.2,45.6,182
-117.2948778,43.76689167,270
-121.3952778,44.10638889,285
-121.1963889,44.23861111,362
-123.13,45.33777778,72
-122.92869,45.35637,78
-123.6763889,43.40583333,50
-123.6769444,43.42861111,145
-123.306989,42.555981,39
-122.743309,44.689754,305
-117.1208333,45.54222222,590
-123.6113889,43.73083333,88
-122.6805556,45.15805556,22
-122.8897222,44.90666667,48
-122.961045,46.051277,160
-122.864303,45.952883,380
-123.29813,42.525096,46
-122.97339,42.2971,190
-122.95741,45.34088,226
-118.4733333,45.22,2.5
-123.232109,44.591341,20
-117.4177778,44.57083333,100
-122.89725,42.27791,188
-123.09841,45.05666,280
-122.97885,44.82058,120
-123.05244,44.81061,200
-120.1241667,44.6675,70
-123.495416,42.431082,82
-123.303061,42.414308,51
-123.138118,44.770215,20
-123.0443833,44.64985278,7
-123.0443833,44.64901944,7
-123.7522222,43.11527778,36
-123.8669444,43.265,33
-123.5508333,43.30833333,86
-123.3158333,43.69416667,35
-123.7305556,43.09805556,55
-122.9661111,45.30472222,47
-117.0539,43.52199,8
-116.94918,44.02293,15
-122.7386,42.20604,372
-122.78365,44.346267,215
-119.8580556,44.86333333,375
-122.5675,45.57759,4
-122.9355556,42.32111111,62
-123.06,42.38,240
-122.56664,45.57736,4
-122.56663,45.57735,4
-123.0838889,42.05388889,90
-122.6161111,42.41277778,155
-122.9980556,45.09194444,112
-122.56654,45.57747,4
-122.56656,45.57747,4
-122.56649,45.5775,4
-123.47492,42.4145,214
-122.70895,45.05593,120
-122.98965,44.7374,28
-123.04443,44.97607,18
-123.05193,44.8028,60
-122.56644,45.57755,4
-122.806681,44.471408,27
-122.56641,45.57754,4
-122.56646,45.57761,4
-122.56641,45.57761,4
-122.56641,45.57762,4
-122.56635,45.57763,4
-122.56639,45.57765,4
-122.56638,45.57773,4
-122.56637,45.57774,4
-122.56632,45.57774,4
-118.0853611,44.65552778,300
-122.89278,42.28364,355
-122.56627,45.57777,4
-122.76228,42.46823,260
-122.57725,45.5668,4
-122.56651,45.57736,4
-122.56658,45.57743,4
-122.56655,45.57746,4
-122.56651,45.5775,4
-122.56627,45.57782,4
-122.56624,45.57782,4
-122.56622,45.57787,4
-122.5662,45.57788,4
-122.56622,45.57789,4
-122.56621,45.5779,4
-122.56621,45.57793,4
-122.56618,45.57799,4
-122.56616,45.57799,4
-122.56606,45.578,4
-122.56606,45.57802,4
-122.56598,45.57804,4
-122.56647,45.57751,4
-123.2866667,45.16916667,122
-120.17,44.55416667,469
-122.977968,44.385837,28
-116.9851,44.24125,9
-120.2111111,44.52055556,460
-123.2952778,43.80194444,154
-123.1411111,42.90555556,287
-122.6991667,42.21777778,243
-122.59,42.07694444,122
-119.0066667,43.77388889,58
-122.9880556,44.89361111,9
-122.59819,42.07438,55
-120.6,45.65,210
-117.0477778,44.02555556,14
-121.4444444,44.20305556,365
-123.59627,42.24133,32
-123.53,43.24055556,266
-123.5505556,43.42277778,81
-123.204558,44.43542902,50
-122.79393,42.21893,266
-123.25331,42.42346,61
-123.612173,42.292923,78
-121.2666667,45.63333333,35
-122.7547222,44.98444444,66
-122.76295,44.7745,260
-123.51653,45.02619,380
-123.51635,45.02793,200
-123.168251,44.662329,38
-123.397721,42.475621,152
-123.20043,42.58044,41
-122.7833333,42.23138889,59
-122.652489,44.400459,460
-123.029428,42.940186,135
-123.025244,42.940933,85
-117.2094444,44.94611111,335
-123.2883333,43.53754444,204
-123.2416667,43.44055556,45
-123.2841667,43.57694444,90
-123.5436111,43.60916667,440
-123.4686111,43.24583333,45
-122.83015,42.61099,67
-122.9280556,42.36388889,216
-122.8677778,42.3725,79
-123.205,45.36861111,94
-121.21049,44.06459,660
-122.8791667,42.56777778,95
-123.1433333,42.39166667,100
-122.8591667,42.48333333,160
-122.9730556,42.41944444,60
-123.1552778,42.265,75
-122.7363889,42.22111111,50
-123.3733333,42.38861111,180
-123.2697222,44.60138889,61
-122.7736111,45.28955556,38
-123.2027778,45.37194444,140
-123.3083333,43.53916667,30
-123.6902778,43.03944444,47
-123.0619444,45.14333333,20
-117.1519444,44.085,85
-123.403986,42.506787,81
-123.41589,42.54546,117
-122.8897222,44.925,48
-122.8838889,42.90833333,181
-123.7497222,43.04472222,189
-123.388176,42.538313,166
-123.48959,42.42947,87
-121.65267,44.44356,15
-123.080839,43.276234,23
-123.213971,43.208007,73
-123.532813,43.110437,260
-122.585889,45.586468,20
-122.75877,42.23967,300
-117.4013889,43.93027778,417
-117.4122222,43.91638889,530
-122.8986111,42.39694444,54
-122.8113889,42.61944444,78
-122.6466667,42.30916667,74
-122.8308333,42.41305556,52
-122.9313889,42.26972222,117
-122.7916667,42.52916667,22
-122.6988889,45.67555556,12
-122.95467,42.06397,352
-123.1161111,44.99027778,72
-123.5311111,43.49972222,228
-123.815,43.5925,182
-122.76146,44.95898,144
-123.500949,43.296787,132
-123.249048,43.498519,65
-123.33366,43.617388,96
-123.33017,42.37568,553
-117.0433889,43.91333333,416
-122.847879,44.493389,26
-122.930867,44.572397,38
-123.1330556,45.08638889,57
-122.9705556,45.12777778,30
-122.9386111,42.22416667,65
-123.24251,42.13711,146
-121.3041667,44.14611111,720
-120.0516667,44.12222222,265
-118.42,44.27,121
-123.111081,44.645754,30
-122.98478,42.21911,130
-123.0841667,42.11,610
-123.08432,42.1102,585
-123.1111111,45.30722222,101
-123.1,45.2325,22
-122.947888,42.366764,153
-122.931057,44.627904,26
-122.7827778,42.50333333,22
-122.30882,45.21541,135
-122.76065,44.95897,130
-123.6754722,43.01847222,98
-123.0841389,43.27869444,68
-123.755183,46.076392,160
-123.34397,43.49773,203
-121.79847,43.4015,10
-123.0013889,44.8175,54
-122.59653,42.10009,50
-122.9939,42.3932,45
-123.157018,44.614375,31
-123.126431,43.303172,57
-123.0172222,43.30222222,58
-122.70664,44.78871,25
-122.88041,44.92451,290
-123.1002778,44.9025,96
-122.9566667,44.95444444,15
-122.9604,43.7794,58
-122.865,42.20111111,44
-122.8341667,42.51416667,12
-122.795,42.6575,66
-123.395859,43.24073,133
-122.578804,45.525141,7
-123.1288889,45.69805556,45
-122.987573,44.034845,18
-122.94878,45.37294,143
-123.1190139,45.82905556,15
-117.9950833,43.63369444,690
-123.3358333,45.05361111,240
-122.98918,44.7368,30
-122.83663,45.11092,80
-122.869084,44.485304,33
-122.9341,42.42363,51
-121.0175,44.53777778,170
-123.5872222,43.74527778,80
-123.1708333,43.57861111,48
-123.560467,43.438585,126
-123.25,43.14,24
-117.6854444,43.79775,23
-117.6815278,43.80197222,135
-117.55994,42.13742,17
-117.55789,42.13914,90
-123.1244444,45.25222222,8.5
-123.627258,42.121331,89
-122.6833333,45.18333333,115
-123.29879,42.39203,97
-122.50461,44.77731,120
-123.36666,42.37405,93
-122.9505,42.61459,170
-122.41979,42.22325,205
-123.66198,43.03619,32
-121.3086111,44.16777778,300
-121.4836111,43.750025,704
-123.575849,42.105318,61
-121.1719444,44.38777778,200
-122.93361,44.87271,240
-122.93388,44.87326,140
-122.74169,44.99761,147
-120.00111,44.73801,210
-120.01077,44.73226,45
-121.925671,42.547307,330
-117.0177778,44.18388889,18
-121.3694444,44.04,410
-123.7605556,43.57138889,40
-122.79982,44.9927,210
-122.483,42.3719,100
-122.5551,42.3114,370
-122.82,42.61444444,102
-123.093073,44.499444,32
-123.085532,44.542588,36
-122.6755111,45.53645556,30
-122.75231,42.66428,154
-122.49125,42.27577,229
-122.8652778,44.86888889,11
-122.886635,44.465919,60
-122.6455556,42.8,100
-122.7605556,42.24472222,260
-122.8566667,42.51722222,50
-120.5702778,44.33777778,170
-123.3522222,44.85361111,15
-122.9055556,44.88527778,35
-123.3533333,44.955,225
-123.06784,44.04514,2
-123.06757,44.0443,2
-123.06786,44.04522,2
-123.06681,44.04542,2
-123.06764,44.04432,2
-122.06679,44.04539,2
-123.06771,44.04435,2
-123.06679,44.04566,2
-123.06779,44.04435,2
-123.06679,44.04529,2
-123.06785,44.04433,2
-123.06564,44.04431,2
-123.06577,44.0443,2
-123.06789,44.04439,2
-123.06586,44.04429,2
-123.0679,44.04438,2
-123.06783,44.04442,2
-123.06789,44.04449,2
-123.06789,44.04452,2
-123.06783,44.04459,2
-123.06785,44.04466,2
-123.06787,44.04469,2
-123.06788,44.04473,2
-123.06792,44.04479,2
-123.06594,44.04429,2
-123.06788,44.04483,2
-123.06601,44.0443,2
-123.06787,44.04486,2
-123.06783,44.04491,2
-123.06606,44.0443,2
-122.06614,44.0443,2
-123.06785,44.04498,2
-123.0662,44.04432,2
-123.06625,44.04432,2
-123.06785,44.04504,2
-123.06632,44.04432,2
-123.06789,44.04506,2
-123.06641,44.04431,2
-123.06789,44.0451,2
-123.06652,44.04432,2
-123.06661,44.0443,2
-123.06667,44.0443,2
-123.06673,44.0443,2
-123.0668,44.0443,2
-123.06689,44.0443,2
-123.06695,44.04429,2
-123.067,44.04429,2
-123.06709,44.04439,2
-123.06716,44.0446,2
-123.06722,44.0446,2
-123.06729,44.0443,2
-123.06737,44.04431,2
-123.06744,44.04431,2
-123.0675,44.04433,2
-123.483198,43.244988,24
-122.8344444,42.48083333,102
-123.06545,44.04539,2
-123.06544,44.04531,2
-123.06531,44.04502,2
-123.06525,44.04499,2
-123.06523,44.04494,2
-123.06523,44.04488,2
-123.06517,44.04484,2
-123.06518,44.04481,2
-123.06523,44.04476,2
-123.06544,44.04466,2
-117.1661111,44.07805556,22
-123.06785,44.04538,2
-123.06773,44.04542,2
-123.06767,44.04541,2
-123.06762,44.04541,2
-123.06756,44.04541,2
-123.0675,44.04541,2
-123.06742,44.04542,2
-123.06728,44.04542,2
-123.06721,44.04541,2
-123.06696,44.04541,2
-123.06571,44.04544,2
-123.0655,44.04542,2
-123.06541,44.0452,2
-123.06535,44.04514,2
-123.06528,44.0451,2
-123.06528,44.04474,2
-123.06532,44.04473,2
-123.06536,44.04469,2
-123.0656,44.04455,2
-123.0655,44.04462,2
-123.06555,44.04461,2
-123.06675,44.04532,2
-123.06669,44.04533,2
-123.06661,44.04535,2
-123.06652,44.04536,2
-123.06692,44.04542,2
-123.06635,44.04544,2
-123.06564,44.04453,2
-123.06621,44.04545,2
-123.06616,44.04546,2
-123.0657,44.04451,2
-123.06614,44.04545,2
-123.06606,44.04544,2
-123.06714,44.04541,2
-123.06707,44.04541,2
-123.06598,44.04544,2
-123.06704,44.04541,2
-123.06592,44.04544,2
-123.06649,44.04431,2
-123.0685,44.04528,2
-123.06785,44.04533,2
-117.1427278,43.78616667,89
-117.1209167,43.82358333,115
-123.06568,44.04446,2
-123.06685,44.04542,2
-123.0665,44.04542,2
-121.31443,44.16882,560
-123.08192,44.7598,11
-123.0788889,45.01805556,22
-121.17906,44.38316,145
-117.0966556,43.77358333,96
-123.618606,42.053765,86
-121.2583,44.39966,150
-123.0069444,42.31916667,98
-122.8688889,42.45416667,198
-122.8969444,42.6175,29
-118.7775,45.79583333,45
-123.12589,44.88289,123
-122.87901,44.88485,70
-123.2019444,43.33972222,160
-123.648702,42.167772,101
-123.17126,42.57729,81
-121.2458333,44.13,680
-121.0702778,44.35194444,90
-122.222773,45.435937,27
-120.9702778,44.23833333,457
-122.500271,44.390673,58
-122.461834,44.396276,76
-123.2141667,45.32888889,38
-118.2988333,43.86580556,10
-120.8125,44.28638889,210
-122.827618,44.58519,109
-123.089931,44.632822,30
-122.6369444,42.46222222,117
-122.6335806,42.16055556,185
-121.3583333,44.09833333,755
-123.0938889,44.96583333,164
-122.9177778,42.30666667,215
-122.8202778,42.61333333,95
-122.7661111,42.47472222,102
-121.6630556,44.43861111,18
-117.0033722,43.87335278,10
-117.31275,43.93520833,16
-117.3145472,44.070875,65
-118.2556111,43.79502778,292
-123.05189,44.80416,80
-123.2666667,44.60083333,15
-122.67683,42.14237,1000
-123.35471,42.385815,168
-122.8716667,45.12083333,8
-123.670479,42.125433,82
-123.6029,42.147405,121
-123.384296,42.487104,128
-120.7786111,42.97388889,15
-116.9816667,45.74861111,10
-123.165897,42.552029,104
-122.992797,42.605005,221
-123.206416,42.58683,72
-123.366789,42.382709,129
-121.31284,44.16155,620
-123.627958,42.041924,88
-117.0610833,43.92475,110
-121.27329,44.19719,480
-123.04477,44.696747,92
-123.64,44.31,138
-123.21049,44.33631,142
-123.4041667,44.4975,444
-120.92735,43.30899,100
-122.9316667,44.92111111,105
-122.9480556,44.94027778,18
-122.7158333,42.46833333,49
-122.8208333,42.60138889,98
-123.4261111,43.38416667,52
-123.6180556,43.45666667,109
-118.2125,44.74833333,20
-123.563694,42.108851,137
-123.56903,42.125582,81
-121.250194,44.181503,565
-123.5355833,43.39080556,45
-123.07675,43.31938889,57
-123.3388333,43.50741667,98
-123.021503,44.67608,40
-123.0313889,45.24722222,28
-122.8402778,45.01583333,18
-122.9538889,44.77583333,55
-122.955,44.77555556,115
-122.9538889,44.77555556,124
-122.9536111,44.77583333,57
-122.9555556,44.77694444,60
-122.76083,42.3255,10
-122.64302,42.13816,0
-123.034558,44.648347,12
-122.91726,44.90027,70
-122.8408333,42.46861111,129
-122.7766667,42.65777778,53
-122.8261111,42.65777778,126
-122.8047222,42.26333333,88
-123.2836111,45.35388889,23
-117.7630556,44.80416667,145
-118.0966667,44.71194444,195
-120.6957056,43.23721667,62
-122.63825,42.1486,0
-122.88575,42.29487,33
-123.5533333,43.41944444,32
-123.5747222,43.43027778,70
-117.33825,44.06923889,140
-117.3298639,43.94859444,372
-116.9967611,43.89123611,8
-123.389505,42.404157,121
-123.380146,42.705257,159
-120.2122222,44.60027778,380
-118.0969444,44.71305556,260
-123.2513889,45.32055556,30
-122.9433333,44.94361111,51
-119.97879,43.33327,90
-122.72282,44.39844,11
-122.9157778,44.95722222,21
-118.086336,45.329446,11
-122.8958333,44.83861111,11
-123.407254,42.425236,15
-122.74421,42.80598,102
-122.6005556,45.03805556,72
-123.497291,42.382981,82
-122.742341,44.39775,80
-122.669353,44.366627,30
-123.26998,44.60473,23
-121.932079,42.128614,154
-123.07571,42.23383,163
-123.030613,44.741267,35
-123.6125,43.23777778,155
-123.8727778,43.68777778,166
-123.5530556,43.14222222,287
-123.645,43.3325,97
-123.2191667,43.45222222,27
-122.901384,44.561013,90
-121.84019,43.35875,6.5
-122.8491667,42.53972222,171
-122.8283333,42.67861111,78
-122.7766667,42.60305556,205
-122.7394444,42.22527778,126
-122.6886111,42.57777778,187
-122.7747222,42.33416667,216
-122.8333333,42.48055556,166
-122.80846,42.22129,155
-123.1732222,43.10958333,65
-120.75543,44.169794,275
-122.3887778,43.57552778,14
-121.50319,44.29253,309
-122.74363,44.83381,490
-121.653783,42.044948,18
-119.8361111,44.47166667,150
-119.8466667,44.49527778,83
-119.8111111,44.46888889,395
-117.778618,45.31099,249
-122.894116,44.561021,87
-123.658961,42.129485,92
-123.562716,42.106472,103
-123.325963,46.114928,60
-121.83075,43.34231,11
-117.0005556,43.879625,12
-121.22873,44.113,685
-123.044594,44.65612,42
-121.30621,44.15635,640
-121.41313,44.1628,485
-121.79629,43.40309,11
-121.32489,44.71222222,573
-117.2196389,43.98586111,20
-122.52833,45.275,99
-123.4288889,43.67611111,74
-123.2477778,43.54111111,38
-123.3155556,43.55333333,160
-118.0963889,44.71333333,490
-121.29594,44.2813,586
-123.1105572,44.95805556,123
-122.7266667,42.56416667,98
-122.8302778,42.60194444,56
-122.8741667,42.49083333,307
-122.8730556,42.49111111,256
-123.10948,44.54942,19
-123.3886111,43.56027778,90
-123.5980556,43.57861111,30
-123.6541667,43.27555556,59
-123.5641667,43.27166667,220
-123.06288,44.8509,200
-121.3630556,44.11277778,300
-118.6875556,43.81305556,150
-122.9788889,44.81111111,28
-123.1341667,44.83333333,12
-123.25409,44.63591,30
-122.96884,44.75747,318
-123.1380556,45.09222222,103
-117.0525,44.31027778,605
-123.4625,43.17972222,90
-122.980595,42.406182,73
-121.83701,43.35614,10
-122.59896,45.36841,98
-123.514535,42.423236,360
-117.3994444,43.76416667,248
-117.28,43.72222222,35
-120.97558,44.73499,55
-121.79312,43.42922,7
-122.8822222,44.95833333,66
-117.065546,43.97132,20
-122.7319444,45.17472222,85
-117.1712583,43.8095758,65
-123.484663,42.395894,31
-123.524135,42.231179,112
-123.569039,42.166066,140
-123.402302,42.413887,110
-123.3414722,42.952,213
-121.4061111,44.33861111,690
-121.5386111,44.02194444,10
-122.75543,44.91665,140
-123.32052,45.197,80
-123.30842,45.20032,70
-123.30894,45.20041,440
-122.8394444,42.56111111,116
-122.8152778,42.62194444,93
-122.66878,42.21435,309
-122.931949,45.992781,449
-121.47865,44.31035,420
-123.1590278,43.00394444,25
-123.5715,43.635,96
-123.0683333,45.12916667,50
-121.8414,43.34383,13
-123.27228,44.60343,100
-121.83194,43.34404,13.3
-123.4097222,42.46888889,0
-121.84126,43.34695,12
-123.2416667,44.96777778,92
-122.89129,44.67992,95
-122.9405556,42.47611111,303
-116.954541,44.025087,15
-122.71101,45.5409,14
-122.71099,45.54093,14
-122.71101,45.54092,14
-122.71098,45.54092,14
-122.71097,45.54095,14
-122.71098,45.54096,14
-122.71096,45.54097,14
-122.71095,45.54098,14
-122.71095,45.54096,14
-122.71092,45.54097,14
-122.71089,45.54101,14
-122.71088,45.54103,14
-122.71088,45.54104,14
-122.71086,45.54103,14
-122.71083,45.54104,14
-122.7108,45.54105,14
-122.71077,45.54107,14
-122.7108,45.54108,14
-122.71078,45.54108,14
-122.71077,45.54109,14
-122.71075,45.54108,14
-122.71075,45.54111,14
-122.71072,45.54111,14
-122.71072,45.54113,14
-122.71072,45.54114,14
-122.71071,45.54116,14
-122.71072,45.54117,14
-122.71074,45.54118,14
-122.71071,45.54121,14
-122.7107,45.54123,14
-122.71072,45.54124,14
-122.71072,45.54125,14
-122.71072,45.54128,14
-122.71071,45.54128,14
-122.71069,45.54131,14
-122.71071,45.54131,14
-122.71076,45.54132,14
-122.71074,45.54133,14
-122.71078,45.54133,14
-122.7108,45.54132,14
-122.71081,45.54133,14
-122.71083,45.54133,14
-122.71085,45.54133,14
-122.71088,45.54133,14
-122.71089,45.54133,14
-122.71095,45.54132,14
-122.71096,45.54133,14
-122.71098,45.54133,14
-122.71098,45.54132,14
-122.711,45.54134,14
-122.7101,45.54135,14
-122.7104,45.54134,14
-122.7108,45.54134,14
-122.7109,45.54135,14
-122.7126,45.5412,14
-122.7124,45.54121,14
-122.7121,45.5412,14
-122.712,45.54121,14
-122.7118,45.54123,14
-122.7117,45.54123,14
-122.712,45.54126,14
-122.7111,45.54126,14
-122.7111,45.54127,14
-122.7106,45.54125,14
-122.7105,45.54132,14
-122.4877778,42.75694444,70
-122.9858333,42.32583333,60
-122.471,42.2637,100
-123.0277778,42.52802778,138
-122.80975,42.27586111,100
-122.4041,42.0971,130
-123.31946,45.19353,260
-123.13088,45.00815,83
-123.13261,45.00624,160
-123.06222,44.84979,32
-123.22282,44.64376,110
-121.83355,43.34581,3.5
-122.8933333,44.84944444,15
-120.4569,44.84264,60
-122.7113889,42.46805556,38
-122.6432,42.13576,111
-122.8362,42.45454,82
-121.50192,43.20323,9
-122.8269444,45.10055556,44
-116.970547,44.015736,8
-123.0602778,45.20444444,30
-121.2375,44.26138889,340
-122.70551,45.09209,200
-123.11219,45.84655,340
-117.004672,44.091577,80
-120.0266667,42.53444444,40
-123.115,43.36722222,86
-117.12354,43.747422,205
-122.80614,42.40552,29
-117.000983,44.159066,65
-122.43021,42.11475,100
-122.75677,42.5473,660
-122.97185,42.18885,406
-116.9827778,44.08388889,16
-116.9827778,44.09388889,14
-122.91607,42.27844,443
-123.5669444,43.64847222,121
-122.81113,42.62632,130
-122.64065,42.05141,261
-122.98452,42.40459,519
-122.62807,42.05159,300
-122.90898,42.09633,205
-121.0297222,44.12416667,710
-119.31102,44.3987,50
-118.79694,44.44491,4
-122.84508,42.25303,260
-122.63485,42.55949,235
-122.20583,42.35519,330
-123.2609,44.60436,92
-121.3897778,44.13377778,451
-122.5021,42.7174,145
-123.83138,44.40135,16
-123.24758,44.59129,27
-123.71829,44.66542,30
-119.8401028,42.44815278,12
-122.73458,42.20377,114
-122.4869,42.3656,68
-122.4807,42.2323,200
-118.2283333,45.53583333,25
-119.84805,42.45145,75
-121.4283333,44.33805556,630
-122.62524,42.05059,104
-121.1291667,44.36166667,280
-121.7166667,45.53944444,40
-122.899,42.281492,182
-123.0709,44.83162,170
-121.1302778,44.3375,235
-119.7433,44.82222,65
-120.793013,44.184203,341
-120.41841,42.28421,70
-121.0872222,44.34694444,125
-122.698893,44.789827,12
-122.66748,42.20826,162
-119.802,44.79681,810
-123.2488889,43.18555556,27
-123.0880556,43.04472222,33
-122.6982239,44.78525,16
-122.697875,44.78663889,15
-123.001,45.81797,25
-122.73077,42.66084,156
-122.98458,42.29063,272
-122.9138,42.10036,589
-121.1444444,44.32972222,11
-121.1488889,44.05027778,740
-122.77107,42.33486,143
-122.66648,42.16549,0
-123.02068,44.7823,712
-121.609684,45.541751,9
-121.2497222,44.12805556,645
-117.30276,44.001,170
-121.9302194,42.12413333,120
-122.9236111,44.89972222,29
-123.52634,42.235692,99
-121.2402778,44.31666667,180
-123.9761,45.00555,48
-121.4227778,44.83027778,265
-122.9582,44.76073,53
-122.6147222,45.13972222,236
-117.635,44.04083333,29
-117.6383333,44.11972222,41
-123.273288,42.42539,78
-122.8183333,42.60166667,185
-117.3241667,43.98944444,62
-120.42973,42.18075,50
-117.255058,43.994377,140
-123.4958333,43.485,226
-123.2319444,43.62698333,55
-122.93443,42.36914,143
-123.7011111,43.51,255
-123.02081,44.78229,265
-122.7252778,45.30555556,14
-122.9972222,44.76694444,10
-122.9575,44.76033,410
-123.3277778,43.29083333,49
-122.8102778,42.62527778,40
-120.79,45.20722222,160
-120.6977778,45.07333333,165
-122.67031,42.18915,102
-123.0752778,45.00555556,59
-121.4361111,44.23166667,285
-123.7836111,43.62916667,30
-123.2214,43.29512,160
-117.078875,43.91159,320
-123.3902778,44.89694444,163
-123.2911,44.6483,6
-123.4666667,43.24388889,44
-117.2362083,43.99699444,12
-122.7134,42.38842,172
-123.657603,42.143676,161
-122.5942,42.284,80
-123.2772222,43.38711,70
-123.0430556,43.32305556,98
-119.1916667,44.46666667,44
-122.9461111,42.30083333,76
-122.9333333,44.74777778,29
-120.8033333,44.17833333,690
-122.95514,42.40831,418
-122.5926,42.25346,81
-122.4471,42.2311,320
-121.0386111,44.30083333,340
-123.9163889,43.73666667,78
-121.1419444,44.30888889,300
-121.6558333,44.43583333,65
-121.2277778,44.31194444,230
-122.7286111,42.47416667,68
-122.8077778,42.37166667,170
-123.647838,42.142691,92
-123.84123,45.02448,40
-122.93597,42.32612,108
-122.93713,42.36215,108
-122.85738,42.24316,441
-122.800246,44.352496,88
-121.0416667,44.29361111,285
